Term,SubjectCode,CourseCode,Instructor,Section,QuestionID,QuestionText,ChoiceText,Count
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,2,Your reason for taking this class is,major,12
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,3,What grade do you expect in this class?,A,8
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,3,What grade do you expect in this class?,B,7
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,3,What grade do you expect in this class?,C,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,5,Instructor displays a proficient command of the material.,agree,5
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,5,Instructor displays a proficient command of the material.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,5,Instructor displays a proficient command of the material.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,5,Instructor displays a proficient command of the material.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,5,Instructor displays a proficient command of the material.,strongly agree,10
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,5,Instructor displays a proficient command of the material.,strongly disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,8,Instructor explains the [coursetype] material well.,agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,8,Instructor explains the [coursetype] material well.,disagree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,8,Instructor explains the [coursetype] material well.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,8,Instructor explains the [coursetype] material well.,strongly agree,9
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,8,Instructor explains the [coursetype] material well.,strongly disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,9,Lectures hold your attention.,agree,9
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,9,Lectures hold your attention.,disagree,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,9,Lectures hold your attention.,neither agree nor disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,9,Lectures hold your attention.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,9,Lectures hold your attention.,strongly agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,9,Lectures hold your attention.,strongly disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,10,Instructor's lecture style facilitates note-taking.,agree,5
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,10,Instructor's lecture style facilitates note-taking.,disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,10,Instructor's lecture style facilitates note-taking.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,10,Instructor's lecture style facilitates note-taking.,strongly agree,9
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,10,Instructor's lecture style facilitates note-taking.,strongly disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,20,This [coursetype] is difficult relative to others.,agree,7
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,20,This [coursetype] is difficult relative to others.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,5
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,20,This [coursetype] is difficult relative to others.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,20,This [coursetype] is difficult relative to others.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,20,This [coursetype] is difficult relative to others.,strongly disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,24,How many hours a week do you spend studying outside of class on average?,10-11,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,24,How many hours a week do you spend studying outside of class on average?,12-13,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,24,How many hours a week do you spend studying outside of class on average?,2-3,6
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,24,How many hours a week do you spend studying outside of class on average?,20 or more,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,24,How many hours a week do you spend studying outside of class on average?,4-5,6
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,24,How many hours a week do you spend studying outside of class on average?,6-7,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,26,Do you recommend this [coursetype] overall?,No,6
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,26,Do you recommend this [coursetype] overall?,Yes,13
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,27,Do you recommend this professor overall?,No,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A01,27,Do you recommend this professor overall?,Yes,15
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,2,Your reason for taking this class is,gen. ed.,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,2,Your reason for taking this class is,major,8
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,3,What grade do you expect in this class?,A,6
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,3,What grade do you expect in this class?,B,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,3,What grade do you expect in this class?,C,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,5,Instructor displays a proficient command of the material.,agree,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,5,Instructor displays a proficient command of the material.,strongly agree,7
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,8,Instructor explains the [coursetype] material well.,agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,8,Instructor explains the [coursetype] material well.,strongly agree,7
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,9,Lectures hold your attention.,agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,9,Lectures hold your attention.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,9,Lectures hold your attention.,neither agree nor disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,9,Lectures hold your attention.,strongly agree,5
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,9,Lectures hold your attention.,strongly disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,10,Instructor's lecture style facilitates note-taking.,agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,10,Instructor's lecture style facilitates note-taking.,strongly agree,8
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,20,This [coursetype] is difficult relative to others.,agree,5
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,20,This [coursetype] is difficult relative to others.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,20,This [coursetype] is difficult relative to others.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,20,This [coursetype] is difficult relative to others.,strongly disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,24,How many hours a week do you spend studying outside of class on average?,10-11,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,24,How many hours a week do you spend studying outside of class on average?,2-3,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,24,How many hours a week do you spend studying outside of class on average?,4-5,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,24,How many hours a week do you spend studying outside of class on average?,6-7,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,24,How many hours a week do you spend studying outside of class on average?,8-9,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,26,Do you recommend this [coursetype] overall?,No,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,26,Do you recommend this [coursetype] overall?,Yes,10
WI16,MATH,10C,"Cheng, Hsiao-Bing",A02,27,Do you recommend this professor overall?,Yes,11
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,2,Your reason for taking this class is,gen. ed.,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,2,Your reason for taking this class is,major,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,3,What grade do you expect in this class?,A,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,3,What grade do you expect in this class?,B,5
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,3,What grade do you expect in this class?,C,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,5,Instructor displays a proficient command of the material.,agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,5,Instructor displays a proficient command of the material.,strongly agree,6
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,8,Instructor explains the [coursetype] material well.,agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,8,Instructor explains the [coursetype] material well.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,8,Instructor explains the [coursetype] material well.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,9,Lectures hold your attention.,agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,9,Lectures hold your attention.,neither agree nor disagree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,9,Lectures hold your attention.,strongly agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,10,Instructor's lecture style facilitates note-taking.,agree,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,10,Instructor's lecture style facilitates note-taking.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,20,This [coursetype] is difficult relative to others.,agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,20,This [coursetype] is difficult relative to others.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,20,This [coursetype] is difficult relative to others.,strongly agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,24,How many hours a week do you spend studying outside of class on average?,0-1,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,24,How many hours a week do you spend studying outside of class on average?,12-13,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,24,How many hours a week do you spend studying outside of class on average?,2-3,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,24,How many hours a week do you spend studying outside of class on average?,4-5,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,26,Do you recommend this [coursetype] overall?,No,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,26,Do you recommend this [coursetype] overall?,Yes,7
WI16,MATH,10C,"Cheng, Hsiao-Bing",A03,27,Do you recommend this professor overall?,Yes,8
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,2,Your reason for taking this class is,gen. ed.,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,2,Your reason for taking this class is,major,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,2,Your reason for taking this class is,minor,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,3,What grade do you expect in this class?,A,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,3,What grade do you expect in this class?,C,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,5,Instructor displays a proficient command of the material.,agree,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,5,Instructor displays a proficient command of the material.,strongly agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,8,Instructor explains the [coursetype] material well.,agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,8,Instructor explains the [coursetype] material well.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,8,Instructor explains the [coursetype] material well.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,8,Instructor explains the [coursetype] material well.,strongly agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,8,Instructor explains the [coursetype] material well.,strongly disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,9,Lectures hold your attention.,agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,9,Lectures hold your attention.,disagree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,9,Lectures hold your attention.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,9,Lectures hold your attention.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,9,Lectures hold your attention.,strongly agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,10,Instructor's lecture style facilitates note-taking.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,10,Instructor's lecture style facilitates note-taking.,not applicable,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,10,Instructor's lecture style facilitates note-taking.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,20,This [coursetype] is difficult relative to others.,agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,20,This [coursetype] is difficult relative to others.,strongly agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,24,How many hours a week do you spend studying outside of class on average?,12-13,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,24,How many hours a week do you spend studying outside of class on average?,2-3,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,24,How many hours a week do you spend studying outside of class on average?,4-5,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,24,How many hours a week do you spend studying outside of class on average?,6-7,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,24,How many hours a week do you spend studying outside of class on average?,8-9,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,26,Do you recommend this [coursetype] overall?,No,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,26,Do you recommend this [coursetype] overall?,Yes,5
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,27,Do you recommend this professor overall?,No,4
WI16,MATH,10C,"Cheng, Hsiao-Bing",A04,27,Do you recommend this professor overall?,Yes,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,2,Your reason for taking this class is,gen. ed.,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,2,Your reason for taking this class is,major,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,3,What grade do you expect in this class?,A,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,3,What grade do you expect in this class?,B,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,5,Instructor displays a proficient command of the material.,agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,5,Instructor displays a proficient command of the material.,strongly agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,8,Instructor explains the [coursetype] material well.,agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,8,Instructor explains the [coursetype] material well.,strongly agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,9,Lectures hold your attention.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,9,Lectures hold your attention.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,9,Lectures hold your attention.,strongly agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,9,Lectures hold your attention.,strongly disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,10,Instructor's lecture style facilitates note-taking.,agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,10,Instructor's lecture style facilitates note-taking.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,20,This [coursetype] is difficult relative to others.,agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,20,This [coursetype] is difficult relative to others.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,24,How many hours a week do you spend studying outside of class on average?,4-5,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,24,How many hours a week do you spend studying outside of class on average?,6-7,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,26,Do you recommend this [coursetype] overall?,No,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,26,Do you recommend this [coursetype] overall?,Yes,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,27,Do you recommend this professor overall?,No,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A05,27,Do you recommend this professor overall?,Yes,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,2,Your reason for taking this class is,gen. ed.,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,2,Your reason for taking this class is,major,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,3,What grade do you expect in this class?,B,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,3,What grade do you expect in this class?,P,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,5,Instructor displays a proficient command of the material.,agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,5,Instructor displays a proficient command of the material.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,8,Instructor explains the [coursetype] material well.,disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,8,Instructor explains the [coursetype] material well.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,9,Lectures hold your attention.,agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,9,Lectures hold your attention.,strongly agree,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,9,Lectures hold your attention.,strongly disagree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,10,Instructor's lecture style facilitates note-taking.,agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,10,Instructor's lecture style facilitates note-taking.,strongly agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,20,This [coursetype] is difficult relative to others.,agree,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,20,This [coursetype] is difficult relative to others.,strongly agree,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,24,How many hours a week do you spend studying outside of class on average?,4-5,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,24,How many hours a week do you spend studying outside of class on average?,6-7,2
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,26,Do you recommend this [coursetype] overall?,No,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,26,Do you recommend this [coursetype] overall?,Yes,3
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,27,Do you recommend this professor overall?,No,1
WI16,MATH,10C,"Cheng, Hsiao-Bing",A06,27,Do you recommend this professor overall?,Yes,3
WI16,MATH,10C,"Gawlik, Evan Scott",B01,2,Your reason for taking this class is,gen. ed.,5
WI16,MATH,10C,"Gawlik, Evan Scott",B01,2,Your reason for taking this class is,major,10
WI16,MATH,10C,"Gawlik, Evan Scott",B01,3,What grade do you expect in this class?,A,9
WI16,MATH,10C,"Gawlik, Evan Scott",B01,3,What grade do you expect in this class?,B,6
WI16,MATH,10C,"Gawlik, Evan Scott",B01,5,Instructor displays a proficient command of the material.,agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B01,5,Instructor displays a proficient command of the material.,strongly agree,11
WI16,MATH,10C,"Gawlik, Evan Scott",B01,8,Instructor explains the [coursetype] material well.,agree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B01,8,Instructor explains the [coursetype] material well.,strongly agree,12
WI16,MATH,10C,"Gawlik, Evan Scott",B01,9,Lectures hold your attention.,agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B01,9,Lectures hold your attention.,strongly agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B01,10,Instructor's lecture style facilitates note-taking.,agree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B01,10,Instructor's lecture style facilitates note-taking.,strongly agree,12
WI16,MATH,10C,"Gawlik, Evan Scott",B01,20,This [coursetype] is difficult relative to others.,agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B01,20,This [coursetype] is difficult relative to others.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B01,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B01,20,This [coursetype] is difficult relative to others.,strongly agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B01,24,How many hours a week do you spend studying outside of class on average?,10-11,1
WI16,MATH,10C,"Gawlik, Evan Scott",B01,24,How many hours a week do you spend studying outside of class on average?,2-3,4
WI16,MATH,10C,"Gawlik, Evan Scott",B01,24,How many hours a week do you spend studying outside of class on average?,20 or more,1
WI16,MATH,10C,"Gawlik, Evan Scott",B01,24,How many hours a week do you spend studying outside of class on average?,4-5,3
WI16,MATH,10C,"Gawlik, Evan Scott",B01,24,How many hours a week do you spend studying outside of class on average?,6-7,3
WI16,MATH,10C,"Gawlik, Evan Scott",B01,24,How many hours a week do you spend studying outside of class on average?,8-9,3
WI16,MATH,10C,"Gawlik, Evan Scott",B01,26,Do you recommend this [coursetype] overall?,No,3
WI16,MATH,10C,"Gawlik, Evan Scott",B01,26,Do you recommend this [coursetype] overall?,Yes,12
WI16,MATH,10C,"Gawlik, Evan Scott",B01,27,Do you recommend this professor overall?,No,1
WI16,MATH,10C,"Gawlik, Evan Scott",B01,27,Do you recommend this professor overall?,Yes,14
WI16,MATH,10C,"Gawlik, Evan Scott",B02,2,Your reason for taking this class is,gen. ed.,3
WI16,MATH,10C,"Gawlik, Evan Scott",B02,2,Your reason for taking this class is,major,17
WI16,MATH,10C,"Gawlik, Evan Scott",B02,2,Your reason for taking this class is,minor,1
WI16,MATH,10C,"Gawlik, Evan Scott",B02,3,What grade do you expect in this class?,A,13
WI16,MATH,10C,"Gawlik, Evan Scott",B02,3,What grade do you expect in this class?,B,8
WI16,MATH,10C,"Gawlik, Evan Scott",B02,3,What grade do you expect in this class?,C,1
WI16,MATH,10C,"Gawlik, Evan Scott",B02,5,Instructor displays a proficient command of the material.,agree,14
WI16,MATH,10C,"Gawlik, Evan Scott",B02,5,Instructor displays a proficient command of the material.,strongly agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B02,8,Instructor explains the [coursetype] material well.,agree,13
WI16,MATH,10C,"Gawlik, Evan Scott",B02,8,Instructor explains the [coursetype] material well.,strongly agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B02,9,Lectures hold your attention.,agree,12
WI16,MATH,10C,"Gawlik, Evan Scott",B02,9,Lectures hold your attention.,neither agree nor disagree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B02,9,Lectures hold your attention.,strongly agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B02,10,Instructor's lecture style facilitates note-taking.,agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B02,10,Instructor's lecture style facilitates note-taking.,strongly agree,13
WI16,MATH,10C,"Gawlik, Evan Scott",B02,20,This [coursetype] is difficult relative to others.,agree,11
WI16,MATH,10C,"Gawlik, Evan Scott",B02,20,This [coursetype] is difficult relative to others.,disagree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B02,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B02,20,This [coursetype] is difficult relative to others.,strongly agree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B02,20,This [coursetype] is difficult relative to others.,strongly disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B02,24,How many hours a week do you spend studying outside of class on average?,0-1,2
WI16,MATH,10C,"Gawlik, Evan Scott",B02,24,How many hours a week do you spend studying outside of class on average?,2-3,2
WI16,MATH,10C,"Gawlik, Evan Scott",B02,24,How many hours a week do you spend studying outside of class on average?,4-5,15
WI16,MATH,10C,"Gawlik, Evan Scott",B02,24,How many hours a week do you spend studying outside of class on average?,6-7,2
WI16,MATH,10C,"Gawlik, Evan Scott",B02,26,Do you recommend this [coursetype] overall?,No,5
WI16,MATH,10C,"Gawlik, Evan Scott",B02,26,Do you recommend this [coursetype] overall?,Yes,17
WI16,MATH,10C,"Gawlik, Evan Scott",B02,27,Do you recommend this professor overall?,No,2
WI16,MATH,10C,"Gawlik, Evan Scott",B02,27,Do you recommend this professor overall?,Yes,20
WI16,MATH,10C,"Gawlik, Evan Scott",B03,2,Your reason for taking this class is,gen. ed.,5
WI16,MATH,10C,"Gawlik, Evan Scott",B03,2,Your reason for taking this class is,interest,1
WI16,MATH,10C,"Gawlik, Evan Scott",B03,2,Your reason for taking this class is,major,12
WI16,MATH,10C,"Gawlik, Evan Scott",B03,3,What grade do you expect in this class?,A,7
WI16,MATH,10C,"Gawlik, Evan Scott",B03,3,What grade do you expect in this class?,B,10
WI16,MATH,10C,"Gawlik, Evan Scott",B03,3,What grade do you expect in this class?,C,3
WI16,MATH,10C,"Gawlik, Evan Scott",B03,3,What grade do you expect in this class?,NP,1
WI16,MATH,10C,"Gawlik, Evan Scott",B03,5,Instructor displays a proficient command of the material.,agree,9
WI16,MATH,10C,"Gawlik, Evan Scott",B03,5,Instructor displays a proficient command of the material.,strongly agree,11
WI16,MATH,10C,"Gawlik, Evan Scott",B03,8,Instructor explains the [coursetype] material well.,agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B03,8,Instructor explains the [coursetype] material well.,strongly agree,13
WI16,MATH,10C,"Gawlik, Evan Scott",B03,9,Lectures hold your attention.,agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B03,9,Lectures hold your attention.,neither agree nor disagree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B03,9,Lectures hold your attention.,strongly agree,13
WI16,MATH,10C,"Gawlik, Evan Scott",B03,10,Instructor's lecture style facilitates note-taking.,agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B03,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B03,10,Instructor's lecture style facilitates note-taking.,strongly agree,15
WI16,MATH,10C,"Gawlik, Evan Scott",B03,20,This [coursetype] is difficult relative to others.,agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B03,20,This [coursetype] is difficult relative to others.,disagree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B03,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B03,20,This [coursetype] is difficult relative to others.,strongly agree,9
WI16,MATH,10C,"Gawlik, Evan Scott",B03,20,This [coursetype] is difficult relative to others.,strongly disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B03,24,How many hours a week do you spend studying outside of class on average?,10-11,2
WI16,MATH,10C,"Gawlik, Evan Scott",B03,24,How many hours a week do you spend studying outside of class on average?,14-15,2
WI16,MATH,10C,"Gawlik, Evan Scott",B03,24,How many hours a week do you spend studying outside of class on average?,2-3,4
WI16,MATH,10C,"Gawlik, Evan Scott",B03,24,How many hours a week do you spend studying outside of class on average?,20 or more,1
